lat,lon,alt,date,device,os,version
52.4894638062,13.4053354263,44,2013-02-21 17:48:48,"iPhone5,2",7.0.3,1.1
52.4894638062,13.4053354263,44,2013-02-21 17:48:48,"iPhone5,2",7.0.6,1.1
52.4906616211,13.3970355988,44.3842926025,2013-02-21 17:55:12,"iPhone3,1",6.1,1.1
52.4906616211,13.3970355988,44.3842926025,2013-02-21 17:55:12,"iPhone5,2",6.1.4,1.1
52.4906616211,13.3970355988,44.3842926025,2013-02-21 17:55:12,"iPhone5,2",7.0.3,1.1
52.4906616211,13.3970355988,44.3842926025,2013-02-21 17:55:12,"iPhone5,2",7.0.6,1.1
52.4901847839,13.4093580246,44,2013-02-21 20:13:52,"iPhone3,1",6.1,1.1
52.4901847839,13.4093580246,44,2013-02-21 20:13:52,"iPhone5,2",6.1.4,1.1
52.4901847839,13.4093580246,44,2013-02-21 20:13:52,"iPhone5,2",7.0.3,1.1
52.4901847839,13.4093580246,44,2013-02-21 20:13:52,"iPhone5,2",7.0.6,1.1
52.492603302,13.4167871475,44.1679611206,2013-02-21 20:24:32,"iPhone3,1",6.1,1.1
52.492603302,13.4167871475,44.1679611206,2013-02-21 20:24:32,"iPhone5,2",6.1.4,1.1
52.492603302,13.4167871475,44.1679611206,2013-02-21 20:24:32,"iPhone5,2",7.0.3,1.1
52.492603302,13.4167871475,44.1679611206,2013-02-21 20:24:32,"iPhone5,2",7.0.6,1.1
52.4915237427,13.4260187149,44.0262527466,2013-02-21 20:35:12,"iPhone3,1",6.1,1.1
52.4915237427,13.4260187149,44.0262527466,2013-02-21 20:35:12,"iPhone5,2",6.1.4,1.1
52.4915237427,13.4260187149,44.0262527466,2013-02-21 20:35:12,"iPhone5,2",7.0.3,1.1
52.4915237427,13.4260187149,44.0262527466,2013-02-21 20:35:12,"iPhone5,2",7.0.6,1.1
52.4915504456,13.4260540009,43.8829841614,2013-02-22 08:57:36,"iPhone3,1",6.1,1.1
52.4915504456,13.4260540009,43.8829841614,2013-02-22 08:57:36,"iPhone5,2",6.1.4,1.1
52.4915504456,13.4260540009,43.8829841614,2013-02-22 08:57:36,"iPhone5,2",7.0.3,1.1
52.4915504456,13.4260540009,43.8829841614,2013-02-22 08:57:36,"iPhone5,2",7.0.6,1.1
52.4921340942,13.4184951782,43.179271698,2013-02-22 15:53:36,"iPhone3,1",6.1,1.1
52.4921340942,13.4184951782,43.179271698,2013-02-22 15:53:36,"iPhone5,2",6.1.4,1.1
52.4921340942,13.4184951782,43.179271698,2013-02-22 15:53:36,"iPhone5,2",7.0.3,1.1
52.4921340942,13.4184951782,43.179271698,2013-02-22 15:53:36,"iPhone5,2",7.0.6,1.1
52.4908370972,13.4106264114,44.5815887451,2013-02-22 16:00:00,"iPhone3,1",6.1,1.1
52.4908370972,13.4106264114,44.5815887451,2013-02-22 16:00:00,"iPhone5,2",6.1.4,1.1
52.4908370972,13.4106264114,44.5815887451,2013-02-22 16:00:00,"iPhone5,2",7.0.3,1.1
52.4908370972,13.4106264114,44.5815887451,2013-02-22 16:00:00,"iPhone5,2",7.0.6,1.1
52.4918937683,13.3930549622,45,2013-02-22 16:14:56,"iPhone3,1",6.1,1.1
52.4918937683,13.3930549622,45,2013-02-22 16:14:56,"iPhone5,2",6.1.4,1.1
52.4918937683,13.3930549622,45,2013-02-22 16:14:56,"iPhone5,2",7.0.3,1.1
52.4918937683,13.3930549622,45,2013-02-22 16:14:56,"iPhone5,2",7.0.6,1.1
52.4898529053,13.4029912949,44,2013-02-22 20:11:44,"iPhone3,1",6.1,1.1
52.4898529053,13.4029912949,44,2013-02-22 20:11:44,"iPhone5,2",6.1.4,1.1
52.4898529053,13.4029912949,44,2013-02-22 20:11:44,"iPhone5,2",7.0.3,1.1
52.4898529053,13.4029912949,44,2013-02-22 20:11:44,"iPhone5,2",7.0.6,1.1
52.4926071167,13.4166316986,44,2013-02-22 20:26:40,"iPhone3,1",6.1,1.1
52.4926071167,13.4166316986,44,2013-02-22 20:26:40,"iPhone5,2",6.1.4,1.1
52.4926071167,13.4166316986,44,2013-02-22 20:26:40,"iPhone5,2",7.0.3,1.1
52.4926071167,13.4166316986,44,2013-02-22 20:26:40,"iPhone5,2",7.0.6,1.1
52.4916038513,13.4260854721,44.8365936279,2013-02-22 20:45:52,"iPhone3,1",6.1.2,1.1
52.4916038513,13.4260854721,44.8365936279,2013-02-22 20:45:52,"iPhone5,2",6.1.4,1.1
52.4916038513,13.4260854721,44.8365936279,2013-02-22 20:45:52,"iPhone5,2",7.0.3,1.1
52.4916038513,13.4260854721,44.8365936279,2013-02-22 20:45:52,"iPhone5,2",7.0.6,1.1
52.4914588928,13.4263648987,44.4893188477,2013-02-24 10:18:40,"iPhone3,1",6.1.2,1.1
52.4914588928,13.4263648987,44.4893188477,2013-02-24 10:18:40,"iPhone5,2",6.1.4,1.1
52.4914588928,13.4263648987,44.4893188477,2013-02-24 10:18:40,"iPhone5,2",7.0.3,1.1
52.4914588928,13.4263648987,44.4893188477,2013-02-24 10:18:40,"iPhone5,2",7.0.6,1.1
52.4891014099,13.4197683334,44,2013-02-25 16:02:08,"iPhone3,1",6.1.2,1.1
52.4891014099,13.4197683334,44,2013-02-25 16:02:08,"iPhone5,2",6.1.4,1.1
52.4891014099,13.4197683334,44,2013-02-25 16:02:08,"iPhone5,2",7.0.3,1.1
52.4891014099,13.4197683334,44,2013-02-25 16:02:08,"iPhone5,2",7.0.6,1.1
52.4887695312,13.4101381302,44.2406997681,2013-02-25 16:08:32,"iPhone3,1",6.1.2,1.1
52.4887695312,13.4101381302,44.2406997681,2013-02-25 16:08:32,"iPhone5,2",6.1.4,1.1
52.4887695312,13.4101381302,44.2406997681,2013-02-25 16:08:32,"iPhone5,2",7.0.3,1.1
52.4887695312,13.4101381302,44.2406997681,2013-02-25 16:08:32,"iPhone5,2",7.0.6,1.1
52.4903144836,13.4005851746,44.136089325,2013-02-25 16:17:04,"iPhone3,1",6.1.2,1.1
52.4903144836,13.4005851746,44.136089325,2013-02-25 16:17:04,"iPhone5,2",6.1.4,1.1
52.4903144836,13.4005851746,44.136089325,2013-02-25 16:17:04,"iPhone5,2",7.0.3,1.1
52.4903144836,13.4005851746,44.136089325,2013-02-25 16:17:04,"iPhone5,2",7.0.6,1.1
52.4890098572,13.4077663422,44,2013-02-25 20:18:08,"iPhone3,1",6.1.2,1.1
52.4890098572,13.4077663422,44,2013-02-25 20:18:08,"iPhone5,2",6.1.4,1.1
52.4890098572,13.4077663422,44,2013-02-25 20:18:08,"iPhone5,2",7.0.3,1.1
52.4890098572,13.4077663422,44,2013-02-25 20:18:08,"iPhone5,2",7.0.6,1.1
52.4925842285,13.4141426086,44.1797790527,2013-02-25 20:24:32,"iPhone3,1",6.1.2,1.1
52.4925842285,13.4141426086,44.1797790527,2013-02-25 20:24:32,"iPhone5,2",6.1.4,1.1
52.4925842285,13.4141426086,44.1797790527,2013-02-25 20:24:32,"iPhone5,2",7.0.3,1.1
52.4925842285,13.4141426086,44.1797790527,2013-02-25 20:24:32,"iPhone5,2",7.0.6,1.1
52.4919471741,13.42283535,44.2219657898,2013-02-25 20:35:12,"iPhone3,1",6.1.2,1.1
52.4919471741,13.42283535,44.2219657898,2013-02-25 20:35:12,"iPhone5,2",6.1.4,1.1
52.4919471741,13.42283535,44.2219657898,2013-02-25 20:35:12,"iPhone5,2",7.0.3,1.1
52.4919471741,13.42283535,44.2219657898,2013-02-25 20:35:12,"iPhone5,2",7.0.6,1.1
52.4907836914,13.3971099854,44.1970901489,2013-02-26 17:40:16,"iPhone3,1",6.1.2,1.1
52.4907836914,13.3971099854,44.1970901489,2013-02-26 17:40:16,"iPhone5,2",6.1.4,1.1
52.4907836914,13.3971099854,44.1970901489,2013-02-26 17:40:16,"iPhone5,2",7.0.3,1.1
52.4907836914,13.3971099854,44.1970901489,2013-02-26 17:40:16,"iPhone5,2",7.0.6,1.1
52.4895324707,13.4047422409,44,2013-02-26 20:09:36,"iPhone3,1",6.1.2,1.1
52.4895324707,13.4047422409,44,2013-02-26 20:09:36,"iPhone5,2",6.1.4,1.1
52.4895324707,13.4047422409,44,2013-02-26 20:09:36,"iPhone5,2",7.0.3,1.1
52.4895324707,13.4047422409,44,2013-02-26 20:09:36,"iPhone5,2",7.0.6,1.1
52.4920310974,13.4228172302,43.7781257629,2013-02-26 20:28:48,"iPhone3,1",6.1.2,1.1
52.4920310974,13.4228172302,43.7781257629,2013-02-26 20:28:48,"iPhone5,2",6.1.4,1.1
52.4920310974,13.4228172302,43.7781257629,2013-02-26 20:28:48,"iPhone5,2",7.0.3,1.1
52.4920310974,13.4228172302,43.7781257629,2013-02-26 20:28:48,"iPhone5,2",7.0.6,1.1
52.4875679016,13.4209976196,44.0342941284,2013-02-27 14:30:24,"iPhone3,1",6.1.2,1.1
52.4875679016,13.4209976196,44.0342941284,2013-02-27 14:30:24,"iPhone5,2",6.1.4,1.1
52.4875679016,13.4209976196,44.0342941284,2013-02-27 14:30:24,"iPhone5,2",7.0.3,1.1
52.4875679016,13.4209976196,44.0342941284,2013-02-27 14:30:24,"iPhone5,2",7.0.6,1.1
52.491558075,13.4258613586,44.5407409668,2013-02-27 14:47:28,"iPhone3,1",6.1.2,1.1
52.491558075,13.4258613586,44.5407409668,2013-02-27 14:47:28,"iPhone5,2",6.1.4,1.1
52.491558075,13.4258613586,44.5407409668,2013-02-27 14:47:28,"iPhone5,2",7.0.3,1.1
52.491558075,13.4258613586,44.5407409668,2013-02-27 14:47:28,"iPhone5,2",7.0.6,1.1
52.4926528931,13.4164934158,44,2013-02-27 16:19:12,"iPhone3,1",6.1.2,1.1
52.4926528931,13.4164934158,44,2013-02-27 16:19:12,"iPhone5,2",6.1.4,1.1
52.4926528931,13.4164934158,44,2013-02-27 16:19:12,"iPhone5,2",7.0.3,1.1
52.4926528931,13.4164934158,44,2013-02-27 16:19:12,"iPhone5,2",7.0.6,1.1
52.4902038574,13.4094276428,43.7552719116,2013-02-27 16:25:36,"iPhone3,1",6.1.2,1.1
52.4902038574,13.4094276428,43.7552719116,2013-02-27 16:25:36,"iPhone5,2",6.1.4,1.1
52.4902038574,13.4094276428,43.7552719116,2013-02-27 16:25:36,"iPhone5,2",7.0.3,1.1
52.4902038574,13.4094276428,43.7552719116,2013-02-27 16:25:36,"iPhone5,2",7.0.6,1.1
52.4906539917,13.3970117569,43.9105644226,2013-02-27 16:34:08,"iPhone3,1",6.1.2,1.1
52.4906539917,13.3970117569,43.9105644226,2013-02-27 16:34:08,"iPhone5,2",6.1.4,1.1
52.4906539917,13.3970117569,43.9105644226,2013-02-27 16:34:08,"iPhone5,2",7.0.3,1.1
52.4906539917,13.3970117569,43.9105644226,2013-02-27 16:34:08,"iPhone5,2",7.0.6,1.1
52.4894332886,13.4053249359,44,2013-02-27 18:46:24,"iPhone3,1",6.1.2,1.1
52.4894332886,13.4053249359,44,2013-02-27 18:46:24,"iPhone5,2",6.1.4,1.1
52.4894332886,13.4053249359,44,2013-02-27 18:46:24,"iPhone5,2",7.0.3,1.1
52.4894332886,13.4053249359,44,2013-02-27 18:46:24,"iPhone5,2",7.0.6,1.1
52.4913406372,13.4225206375,44,2013-02-27 19:03:28,"iPhone3,1",6.1.2,1.1
52.4913406372,13.4225206375,44,2013-02-27 19:03:28,"iPhone5,2",6.1.4,1.1
52.4913406372,13.4225206375,44,2013-02-27 19:03:28,"iPhone5,2",7.0.3,1.1
52.4913406372,13.4225206375,44,2013-02-27 19:03:28,"iPhone5,2",7.0.6,1.1
52.5382614136,13.4121685028,49,2013-02-28 10:46:24,"iPhone3,1",6.1.2,1.1
52.5382614136,13.4121685028,49,2013-02-28 10:46:24,"iPhone5,2",6.1.4,1.1
52.5382614136,13.4121685028,49,2013-02-28 10:46:24,"iPhone5,2",7.0.3,1.1
52.5382614136,13.4121685028,49,2013-02-28 10:46:24,"iPhone5,2",7.0.6,1.1
52.5501556396,13.4139308929,50.7415275574,2013-02-28 10:50:40,"iPhone3,1",6.1.2,1.1
52.5501556396,13.4139308929,50.7415275574,2013-02-28 10:50:40,"iPhone5,2",6.1.4,1.1
52.5501556396,13.4139308929,50.7415275574,2013-02-28 10:50:40,"iPhone5,2",7.0.3,1.1
52.5501556396,13.4139308929,50.7415275574,2013-02-28 10:50:40,"iPhone5,2",7.0.6,1.1
52.5528182983,13.4198770523,53.1874542236,2013-02-28 10:57:04,"iPhone3,1",6.1.2,1.1
52.5528182983,13.4198770523,53.1874542236,2013-02-28 10:57:04,"iPhone5,2",6.1.4,1.1
52.5528182983,13.4198770523,53.1874542236,2013-02-28 10:57:04,"iPhone5,2",7.0.3,1.1
52.5528182983,13.4198770523,53.1874542236,2013-02-28 10:57:04,"iPhone5,2",7.0.6,1.1
52.5471916199,13.4133291245,49,2013-02-28 11:50:24,"iPhone3,1",6.1.2,1.1
52.5471916199,13.4133291245,49,2013-02-28 11:50:24,"iPhone5,2",6.1.4,1.1
52.5471916199,13.4133291245,49,2013-02-28 11:50:24,"iPhone5,2",7.0.3,1.1
52.5471916199,13.4133291245,49,2013-02-28 11:50:24,"iPhone5,2",7.0.6,1.1
52.4948120117,13.4201936722,49,2013-02-28 12:05:20,"iPhone3,1",6.1.2,1.1
52.4948120117,13.4201936722,49,2013-02-28 12:05:20,"iPhone5,2",6.1.4,1.1
52.4948120117,13.4201936722,49,2013-02-28 12:05:20,"iPhone5,2",7.0.3,1.1
52.4948120117,13.4201936722,49,2013-02-28 12:05:20,"iPhone5,2",7.0.6,1.1
52.491645813,13.4259996414,44.8038635254,2013-02-28 12:11:44,"iPhone3,1",6.1.2,1.1
52.491645813,13.4259996414,44.8038635254,2013-02-28 12:11:44,"iPhone5,2",6.1.4,1.1
52.491645813,13.4259996414,44.8038635254,2013-02-28 12:11:44,"iPhone5,2",7.0.3,1.1
52.491645813,13.4259996414,44.8038635254,2013-02-28 12:11:44,"iPhone5,2",7.0.6,1.1
52.4910926819,13.4162321091,44,2013-02-28 16:21:20,"iPhone3,1",6.1.2,1.1
52.4910926819,13.4162321091,44,2013-02-28 16:21:20,"iPhone5,2",6.1.4,1.1
52.4910926819,13.4162321091,44,2013-02-28 16:21:20,"iPhone5,2",7.0.3,1.1
52.4910926819,13.4162321091,44,2013-02-28 16:21:20,"iPhone5,2",7.0.6,1.1
52.4906234741,13.3967132568,43.6916999817,2013-02-28 16:27:44,"iPhone3,1",6.1.2,1.1
52.4906234741,13.3967132568,43.6916999817,2013-02-28 16:27:44,"iPhone5,2",6.1.4,1.1
52.4906234741,13.3967132568,43.6916999817,2013-02-28 16:27:44,"iPhone5,2",7.0.3,1.1
52.4906234741,13.3967132568,43.6916999817,2013-02-28 16:27:44,"iPhone5,2",7.0.6,1.1
52.4877929688,13.4176416397,44,2013-02-28 18:48:32,"iPhone3,1",6.1.2,1.1
52.4877929688,13.4176416397,44,2013-02-28 18:48:32,"iPhone5,2",6.1.4,1.1
52.4877929688,13.4176416397,44,2013-02-28 18:48:32,"iPhone5,2",7.0.3,1.1
52.4877929688,13.4176416397,44,2013-02-28 18:48:32,"iPhone5,2",7.0.6,1.1
52.4914970398,13.4230079651,41.4431152344,2013-02-28 18:54:56,"iPhone3,1",6.1.2,1.1
52.4914970398,13.4230079651,41.4431152344,2013-02-28 18:54:56,"iPhone5,2",6.1.4,1.1
52.4914970398,13.4230079651,41.4431152344,2013-02-28 18:54:56,"iPhone5,2",7.0.3,1.1
52.4914970398,13.4230079651,41.4431152344,2013-02-28 18:54:56,"iPhone5,2",7.0.6,1.1
52.4916381836,13.425825119,44.2144126892,2013-02-28 23:13:04,"iPhone3,1",6.1.2,1.1
52.4916381836,13.425825119,44.2144126892,2013-02-28 23:13:04,"iPhone5,2",6.1.4,1.1
52.4916381836,13.425825119,44.2144126892,2013-02-28 23:13:04,"iPhone5,2",7.0.3,1.1
52.4916381836,13.425825119,44.2144126892,2013-02-28 23:13:04,"iPhone5,2",7.0.6,1.1
52.4818496704,13.4317989349,44.0116195679,2013-03-02 10:33:36,"iPhone3,1",6.1.2,1.1
52.4818496704,13.4317989349,44.0116195679,2013-03-02 10:33:36,"iPhone5,2",6.1.4,1.1
52.4818496704,13.4317989349,44.0116195679,2013-03-02 10:33:36,"iPhone5,2",7.0.3,1.1
52.4818496704,13.4317989349,44.0116195679,2013-03-02 10:33:36,"iPhone5,2",7.0.6,1.1
52.4855804443,13.4261598587,44,2013-03-02 11:18:24,"iPhone3,1",6.1.2,1.1
52.4855804443,13.4261598587,44,2013-03-02 11:18:24,"iPhone5,2",6.1.4,1.1
52.4855804443,13.4261598587,44,2013-03-02 11:18:24,"iPhone5,2",7.0.3,1.1
52.4855804443,13.4261598587,44,2013-03-02 11:18:24,"iPhone5,2",7.0.6,1.1
52.4913330078,13.4258804321,42.9470939636,2013-03-02 11:33:20,"iPhone3,1",6.1.2,1.1
52.4913330078,13.4258804321,42.9470939636,2013-03-02 11:33:20,"iPhone5,2",6.1.4,1.1
52.4913330078,13.4258804321,42.9470939636,2013-03-02 11:33:20,"iPhone5,2",7.0.3,1.1
52.4913330078,13.4258804321,42.9470939636,2013-03-02 11:33:20,"iPhone5,2",7.0.6,1.1
52.493144989,13.4146118164,44,2013-03-04 16:23:28,"iPhone3,1",6.1.2,1.1
52.493144989,13.4146118164,44,2013-03-04 16:23:28,"iPhone5,2",6.1.4,1.1
52.493144989,13.4146118164,44,2013-03-04 16:23:28,"iPhone5,2",7.0.3,1.1
52.493144989,13.4146118164,44,2013-03-04 16:23:28,"iPhone5,2",7.0.6,1.1
52.4893112183,13.4081544876,44.305103302,2013-03-04 16:29:52,"iPhone3,1",6.1.2,1.1
52.4893112183,13.4081544876,44.305103302,2013-03-04 16:29:52,"iPhone5,2",6.1.4,1.1
52.4893112183,13.4081544876,44.305103302,2013-03-04 16:29:52,"iPhone5,2",7.0.3,1.1
52.4893112183,13.4081544876,44.305103302,2013-03-04 16:29:52,"iPhone5,2",7.0.6,1.1
52.4904327393,13.3991289139,45.5890045166,2013-03-04 16:36:16,"iPhone3,1",6.1.2,1.1
52.4904327393,13.3991289139,45.5890045166,2013-03-04 16:36:16,"iPhone5,2",6.1.4,1.1
52.4904327393,13.3991289139,45.5890045166,2013-03-04 16:36:16,"iPhone5,2",7.0.3,1.1
52.4904327393,13.3991289139,45.5890045166,2013-03-04 16:36:16,"iPhone5,2",7.0.6,1.1
52.4912338257,13.4115009308,44,2013-03-04 18:54:56,"iPhone3,1",6.1.2,1.1
52.4912338257,13.4115009308,44,2013-03-04 18:54:56,"iPhone5,2",6.1.4,1.1
52.4912338257,13.4115009308,44,2013-03-04 18:54:56,"iPhone5,2",7.0.3,1.1
52.4912338257,13.4115009308,44,2013-03-04 18:54:56,"iPhone5,2",7.0.6,1.1
52.4916305542,13.4205827713,44,2013-03-04 19:03:28,"iPhone3,1",6.1.2,1.1
52.4916305542,13.4205827713,44,2013-03-04 19:03:28,"iPhone5,2",6.1.4,1.1
52.4916305542,13.4205827713,44,2013-03-04 19:03:28,"iPhone5,2",7.0.3,1.1
52.4916305542,13.4205827713,44,2013-03-04 19:03:28,"iPhone5,2",7.0.6,1.1
52.4879150391,13.4250679016,45.6636657715,2013-03-05 09:14:40,"iPhone3,1",6.1.2,1.1
52.4879150391,13.4250679016,45.6636657715,2013-03-05 09:14:40,"iPhone5,2",6.1.4,1.1
52.4879150391,13.4250679016,45.6636657715,2013-03-05 09:14:40,"iPhone5,2",7.0.3,1.1
52.4879150391,13.4250679016,45.6636657715,2013-03-05 09:14:40,"iPhone5,2",7.0.6,1.1
52.4924621582,13.4261245728,44.294380188,2013-03-05 11:12:00,"iPhone3,1",6.1.2,1.1
52.4924621582,13.4261245728,44.294380188,2013-03-05 11:12:00,"iPhone5,2",6.1.4,1.1
52.4924621582,13.4261245728,44.294380188,2013-03-05 11:12:00,"iPhone5,2",7.0.3,1.1
52.4924621582,13.4261245728,44.294380188,2013-03-05 11:12:00,"iPhone5,2",7.0.6,1.1
52.4851570129,13.4221687317,42.9774055481,2013-03-06 10:44:16,"iPhone3,1",6.1.2,1.1
52.4851570129,13.4221687317,42.9774055481,2013-03-06 10:44:16,"iPhone5,2",6.1.4,1.1
52.4851570129,13.4221687317,42.9774055481,2013-03-06 10:44:16,"iPhone5,2",7.0.3,1.1
52.4851570129,13.4221687317,42.9774055481,2013-03-06 10:44:16,"iPhone5,2",7.0.6,1.1
52.4890365601,13.4264612198,43.9866600037,2013-03-06 10:57:04,"iPhone3,1",6.1.2,1.1
52.4890365601,13.4264612198,43.9866600037,2013-03-06 10:57:04,"iPhone5,2",6.1.4,1.1
52.4890365601,13.4264612198,43.9866600037,2013-03-06 10:57:04,"iPhone5,2",7.0.3,1.1
52.4890365601,13.4264612198,43.9866600037,2013-03-06 10:57:04,"iPhone5,2",7.0.6,1.1
52.4929656982,13.4176702499,43.3996887207,2013-03-08 10:27:12,"iPhone3,1",6.1.2,1.1
52.4929656982,13.4176702499,43.3996887207,2013-03-08 10:27:12,"iPhone5,2",6.1.4,1.1
52.4929656982,13.4176702499,43.3996887207,2013-03-08 10:27:12,"iPhone5,2",7.0.3,1.1
52.4929656982,13.4176702499,43.3996887207,2013-03-08 10:27:12,"iPhone5,2",7.0.6,1.1
52.4917030334,13.4260463715,44.4625778198,2013-03-08 11:39:44,"iPhone3,1",6.1.2,1.1
52.4917030334,13.4260463715,44.4625778198,2013-03-08 11:39:44,"iPhone5,2",6.1.4,1.1
52.4917030334,13.4260463715,44.4625778198,2013-03-08 11:39:44,"iPhone5,2",7.0.3,1.1
52.4917030334,13.4260463715,44.4625778198,2013-03-08 11:39:44,"iPhone5,2",7.0.6,1.1
52.4855308533,13.4365243912,44,2013-03-08 23:30:08,"iPhone3,1",6.1.2,1.1
52.4855308533,13.4365243912,44,2013-03-08 23:30:08,"iPhone5,2",6.1.4,1.1
52.4855308533,13.4365243912,44,2013-03-08 23:30:08,"iPhone5,2",7.0.3,1.1
52.4855308533,13.4365243912,44,2013-03-08 23:30:08,"iPhone5,2",7.0.6,1.1
52.4883804321,13.4274425507,44.0000038147,2013-03-09 02:46:24,"iPhone3,1",6.1.2,1.1
52.4883804321,13.4274425507,44.0000038147,2013-03-09 02:46:24,"iPhone5,2",6.1.4,1.1
52.4883804321,13.4274425507,44.0000038147,2013-03-09 02:46:24,"iPhone5,2",7.0.3,1.1
52.4883804321,13.4274425507,44.0000038147,2013-03-09 02:46:24,"iPhone5,2",7.0.6,1.1
52.4916534424,13.4259643555,45.2862358093,2013-03-11 02:27:12,"iPhone3,1",6.1.2,1.1
52.4916534424,13.4259643555,45.2862358093,2013-03-11 02:27:12,"iPhone5,2",6.1.4,1.1
52.4916534424,13.4259643555,45.2862358093,2013-03-11 02:27:12,"iPhone5,2",7.0.3,1.1
52.4916534424,13.4259643555,45.2862358093,2013-03-11 02:27:12,"iPhone5,2",7.0.6,1.1
52.4893379211,13.4075899124,44,2013-03-11 16:06:24,"iPhone3,1",6.1.2,1.1
52.4893379211,13.4075899124,44,2013-03-11 16:06:24,"iPhone5,2",6.1.4,1.1
52.4893379211,13.4075899124,44,2013-03-11 16:06:24,"iPhone5,2",7.0.3,1.1
52.4893379211,13.4075899124,44,2013-03-11 16:06:24,"iPhone5,2",7.0.6,1.1
52.4906768799,13.3972015381,45,2013-03-11 16:14:56,"iPhone3,1",6.1.2,1.1
52.4906768799,13.3972015381,45,2013-03-11 16:14:56,"iPhone5,2",6.1.4,1.1
52.4906768799,13.3972015381,45,2013-03-11 16:14:56,"iPhone5,2",7.0.3,1.1
52.4906768799,13.3972015381,45,2013-03-11 16:14:56,"iPhone5,2",7.0.6,1.1
52.4889526367,13.4154806137,44.3006210327,2013-03-11 19:03:28,"iPhone3,1",6.1.2,1.1
52.4889526367,13.4154806137,44.3006210327,2013-03-11 19:03:28,"iPhone5,2",6.1.4,1.1
52.4889526367,13.4154806137,44.3006210327,2013-03-11 19:03:28,"iPhone5,2",7.0.3,1.1
52.4889526367,13.4154806137,44.3006210327,2013-03-11 19:03:28,"iPhone5,2",7.0.6,1.1
52.489528656,13.4242506027,44,2013-03-11 19:24:48,"iPhone3,1",6.1.2,1.1
52.489528656,13.4242506027,44,2013-03-11 19:24:48,"iPhone5,2",6.1.4,1.1
52.489528656,13.4242506027,44,2013-03-11 19:24:48,"iPhone5,2",7.0.3,1.1
52.489528656,13.4242506027,44,2013-03-11 19:24:48,"iPhone5,2",7.0.6,1.1
52.4930419922,13.417757988,44.324508667,2013-03-12 08:25:36,"iPhone3,1",6.1.2,1.1
52.4930419922,13.417757988,44.324508667,2013-03-12 08:25:36,"iPhone5,2",6.1.4,1.1
52.4930419922,13.417757988,44.324508667,2013-03-12 08:25:36,"iPhone5,2",7.0.3,1.1
52.4930419922,13.417757988,44.324508667,2013-03-12 08:25:36,"iPhone5,2",7.0.6,1.1
52.4916572571,13.4259519577,45.549785614,2013-03-12 09:38:08,"iPhone3,1",6.1.2,1.1
52.4916572571,13.4259519577,45.549785614,2013-03-12 09:38:08,"iPhone5,2",6.1.4,1.1
52.4916572571,13.4259519577,45.549785614,2013-03-12 09:38:08,"iPhone5,2",7.0.3,1.1
52.4916572571,13.4259519577,45.549785614,2013-03-12 09:38:08,"iPhone5,2",7.0.6,1.1
52.4922714233,13.4180717468,43.6949424744,2013-03-12 16:55:28,"iPhone3,1",6.1.2,1.1
52.4922714233,13.4180717468,43.6949424744,2013-03-12 16:55:28,"iPhone5,2",6.1.4,1.1
52.4922714233,13.4180717468,43.6949424744,2013-03-12 16:55:28,"iPhone5,2",7.0.3,1.1
52.4922714233,13.4180717468,43.6949424744,2013-03-12 16:55:28,"iPhone5,2",7.0.6,1.1
52.4907035828,13.4107570648,43.6849899292,2013-03-12 17:04:00,"iPhone3,1",6.1.2,1.1
52.4907035828,13.4107570648,43.6849899292,2013-03-12 17:04:00,"iPhone5,2",6.1.4,1.1
52.4907035828,13.4107570648,43.6849899292,2013-03-12 17:04:00,"iPhone5,2",7.0.3,1.1
52.4907035828,13.4107570648,43.6849899292,2013-03-12 17:04:00,"iPhone5,2",7.0.6,1.1
52.489780426,13.4032907486,43.3693695068,2013-03-12 17:10:24,"iPhone3,1",6.1.2,1.1
52.489780426,13.4032907486,43.3693695068,2013-03-12 17:10:24,"iPhone5,2",6.1.4,1.1
52.489780426,13.4032907486,43.3693695068,2013-03-12 17:10:24,"iPhone5,2",7.0.3,1.1
52.489780426,13.4032907486,43.3693695068,2013-03-12 17:10:24,"iPhone5,2",7.0.6,1.1
52.4907722473,13.4105634689,44,2013-03-12 20:39:28,"iPhone3,1",6.1.2,1.1
52.4907722473,13.4105634689,44,2013-03-12 20:39:28,"iPhone5,2",6.1.4,1.1
52.4907722473,13.4105634689,44,2013-03-12 20:39:28,"iPhone5,2",7.0.3,1.1
52.4907722473,13.4105634689,44,2013-03-12 20:39:28,"iPhone5,2",7.0.6,1.1
52.4923210144,13.4176511765,44,2013-03-12 20:48:00,"iPhone3,1",6.1.2,1.1
52.4923210144,13.4176511765,44,2013-03-12 20:48:00,"iPhone5,2",6.1.4,1.1
52.4923210144,13.4176511765,44,2013-03-12 20:48:00,"iPhone5,2",7.0.3,1.1
52.4923210144,13.4176511765,44,2013-03-12 20:48:00,"iPhone5,2",7.0.6,1.1
52.4915924072,13.425860405,44.0957450867,2013-03-12 21:05:04,"iPhone3,1",6.1.2,1.1
52.4915924072,13.425860405,44.0957450867,2013-03-12 21:05:04,"iPhone5,2",6.1.4,1.1
52.4915924072,13.425860405,44.0957450867,2013-03-12 21:05:04,"iPhone5,2",7.0.3,1.1
52.4915924072,13.425860405,44.0957450867,2013-03-12 21:05:04,"iPhone5,2",7.0.6,1.1
52.4890518188,13.4195804596,44,2013-03-13 15:32:16,"iPhone3,1",6.1.2,1.1
